id_transaction;date;id_produit;id_magasin;id_client;quantite;prix_unitaire
2357;2026-04-03;P018;M16;C574;1;3600
2504;2026-04-03;P019;M20;C517;1;1200
2655;2026-04-03;P047;M06;C781;2;22100
2656;2026-04-03;P021;M09;C384;2;2300
2692;2026-04-03;P001;M15;C482;5;2600
2738;2026-04-03;P028;M15;C311;4;11400
2757;2026-04-03;P045;M13;C568;5;8350
2885;2026-04-03;P032;M06;C667;2;15650
3052;2026-04-03;P012;M13;C800;10;5550
3247;2026-04-03;P018;M18;C313;6;3550
3328;2026-04-03;P009;M08;C419;2;2700
3447;2026-04-03;P001;M20;C712;3;2600
3565;2026-04-03;P026;M06;C650;1;7550
3584;2026-04-03;P045;M20;C752;1;8600
3752;2026-04-03;P003;M09;C759;1;1850
3940;2026-04-03;P007;M10;C776;1;3150
1030;2026-04-04;P025;M08;C757;4;3450
1110;2026-04-04;P004;M06;C534;2;2250
1231;2026-04-04;P027;M02;C674;3;1700
1524;2026-04-04;P001;M20;C567;2;2400
1618;2026-04-04;P034;M09;C787;2;33800
1621;2026-04-04;P032;M08;C621;5;14500
1703;2026-04-04;P034;M05;C623;1;34900
1961;2026-04-04;P045;M17;C367;1;8250
1990;2026-04-04;P021;M06;C550;2;2200
2129;2026-04-04;P002;M09;C640;1;11150
2213;2026-04-04;P030;M09;C774;1;6450
2246;2026-04-04;P014;M11;C665;2;2800
2379;2026-04-04;P005;M06;C459;1;4350
2447;2026-04-04;P003;M20;C504;1;1850
2559;2026-04-04;P025;M03;C511;3;3600
2607;2026-04-04;P004;M02;C355;3;2200
2654;2026-04-04;P046;M15;C714;1;72050
2678;2026-04-04;P003;M20;C709;2;1700
2694;2026-04-04;P005;M16;C770;2;4650
2706;2026-04-04;P017;M02;C533;1;2350
2727;2026-04-04;P007;M11;C324;2;3150
2792;2026-04-04;P008;M03;C323;1;3700
2908;2026-04-04;P040;M02;C763;1;4800
3018;2026-04-04;P009;M05;C561;3;2750
3062;2026-04-04;P004;M04;C608;10;2250
3199;2026-04-04;P008;M08;C699;3;3700
3427;2026-04-04;P036;M08;C669;1;85750
3435;2026-04-04;P035;M12;C457;3;56500
3556;2026-04-04;P008;M19;C391;2;3800
3591;2026-04-04;P010;M09;C509;1;4300
3686;2026-04-04;P024;M13;C592;3;5900
3832;2026-04-04;P040;M09;C601;5;5250
3900;2026-04-04;P003;M03;C405;1;1800
1078;2026-04-05;P004;M20;C671;3;2100
1174;2026-04-05;P025;M03;C307;3;3550
1197;2026-04-05;P011;M08;C420;1;2000
1324;2026-04-05;P003;M19;C756;4;1700
1358;2026-04-05;P047;M11;C403;3;21350
1492;2026-04-05;P017;M02;C615;2;2350
1511;2026-04-05;P025;M18;C413;2;3400
1522;2026-04-05;P050;M04;C677;2;18500
1610;2026-04-05;P001;M07;C692;1;2550
1699;2026-04-05;P026;M12;C651;3;7900
1765;2026-04-05;P002;M09;C381;2;11300
2070;2026-04-05;P020;M02;C346;1;8400
2194;2026-04-05;P007;M11;C307;2;3100
2556;2026-04-05;P012;M10;C640;1;5500
3041;2026-04-05;P038;M20;C451;10;556250
3102;2026-04-05;P008;M13;C777;1;3850
3204;2026-04-05;P044;M09;C559;3;8800
3336;2026-04-05;P044;M19;C685;2;8900
3737;2026-04-05;P017;M20;C584;1;2350
3823;2026-04-05;P027;M09;C603;2;1800
3882;2026-04-05;P042;M11;C521;1;16000
3909;2026-04-05;P030;M09;C782;4;6600
1107;2026-04-06;P019;M11;C595;1;1150
1269;2026-04-06;P017;M18;C438;2;2450
1295;2026-04-06;P043;M08;C755;1;3450
1469;2026-04-06;P038;M02;C777;1;532300
1498;2026-04-06;P028;M02;C386;1;11900
1545;2026-04-06;P047;M08;C489;1;22650
1910;2026-04-06;P007;M08;C374;1;3050
1979;2026-04-06;P049;M05;C645;2;2900
2039;2026-04-06;P004;M10;C772;2;2300
2141;2026-04-06;P038;M13;C441;2;533000
2173;2026-04-06;P015;M04;C320;1;5700
2214;2026-04-06;P013;M09;C629;1;3150
2226;2026-04-06;P006;M15;C658;10;20600
2350;2026-04-06;P011;M06;C444;1;2200
2463;2026-04-06;P049;M08;C580;2;3100
2716;2026-04-06;P006;M08;C552;1;21100
2848;2026-04-06;P010;M07;C395;1;4300
2861;2026-04-06;P049;M06;C450;2;3100
2940;2026-04-06;P044;M03;C540;1;8750
3230;2026-04-06;P010;M13;C410;4;4250
3294;2026-04-06;P028;M01;C331;1;12000
3303;2026-04-06;P045;M09;C787;5;8750
3452;2026-04-06;P007;M12;C768;2;3300
3489;2026-04-06;P017;M06;C512;1;2300
3539;2026-04-06;P036;M11;C343;2;86600
3594;2026-04-06;P004;M17;C310;6;2300
3610;2026-04-06;P030;M13;C738;5;6450
3618;2026-04-06;P006;M10;C671;2;20450
3683;2026-04-06;P001;M12;C463;1;2550
3982;2026-04-06;P043;M15;C417;4;3650
1132;2026-04-07;P008;M20;C317;1;3800
1371;2026-04-07;P022;M15;C401;6;3900
1402;2026-04-07;P047;M20;C537;1;22300
1847;2026-04-07;P017;M04;C317;2;2450
1849;2026-04-07;P003;M02;C609;5;1750
1965;2026-04-07;P048;M03;C453;2;1500
2234;2026-04-07;P048;M12;C705;1;1550
2337;2026-04-07;P032;M20;C557;3;15350
2423;2026-04-07;P045;M04;C404;1;8600
2581;2026-04-07;P004;M20;C703;2;2150
2637;2026-04-07;P044;M17;C591;4;8600
2653;2026-04-07;P001;M14;C619;2;2500
2721;2026-04-07;P032;M08;C529;3;14750
2917;2026-04-07;P048;M09;C464;2;1550
3038;2026-04-07;P021;M03;C617;1;2250
3081;2026-04-07;P041;M02;C567;3;17250
3215;2026-04-07;P013;M06;C342;3;2950
3221;2026-04-07;P024;M07;C562;2;6350
3300;2026-04-07;P016;M11;C781;1;7300
3329;2026-04-07;P008;M10;C731;1;3700
3428;2026-04-07;P017;M06;C310;2;2400
3468;2026-04-07;P046;M06;C750;3;74400
3519;2026-04-07;P043;M06;C652;3;3500
3561;2026-04-07;P029;M06;C672;2;2050
3754;2026-04-07;P049;M03;C487;3;2950
3830;2026-04-07;P023;M09;C559;3;9850
3862;2026-04-07;P010;M03;C364;2;4150
3942;2026-04-07;P032;M10;C371;1;14550
1062;2026-04-08;P001;M03;C623;3;2450
1131;2026-04-08;P029;M10;C518;4;1900
1189;2026-04-08;P035;M03;C778;1;54500
1476;2026-04-08;P045;M06;C414;1;8700
1738;2026-04-08;P032;M12;C391;6;15100
1871;2026-04-08;P002;M15;C693;2;11000
1894;2026-04-08;P020;M20;C622;4;8650
2216;2026-04-08;P017;M05;C768;1;2450
2383;2026-04-08;P040;M20;C368;1;4850
2626;2026-04-08;P002;M04;C719;5;11250
3015;2026-04-08;P009;M09;C346;2;2950
3128;2026-04-08;P035;M06;C458;1;53400
3135;2026-04-08;P023;M15;C749;1;9050
3153;2026-04-08;P025;M12;C471;1;3500
3170;2026-04-08;P002;M04;C465;1;11300
3208;2026-04-08;P011;M20;C534;3;2050
3299;2026-04-08;P002;M09;C338;1;11050
3325;2026-04-08;P036;M01;C734;1;81350
3501;2026-04-08;P016;M13;C440;2;7550
3504;2026-04-08;P007;M06;C417;2;3200
3511;2026-04-08;P007;M09;C442;3;3200
3545;2026-04-08;P009;M11;C322;2;2750
3632;2026-04-08;P014;M04;C342;4;2950
3891;2026-04-08;P035;M08;C752;3;54900
3901;2026-04-08;P044;M06;C521;2;8850
1167;2026-04-09;P002;M11;C308;1;10750
1177;2026-04-09;P044;M06;C520;1;8800
1280;2026-04-09;P027;M09;C368;2;1850
1539;2026-04-09;P021;M11;C466;1;2200
1554;2026-04-09;P021;M15;C485;2;2300
1557;2026-04-09;P039;M13;C442;2;39600
1909;2026-04-09;P036;M06;C600;4;87000
2004;2026-04-09;P043;M06;C378;4;3600
2079;2026-04-09;P037;M20;C364;6;249050
2143;2026-04-09;P010;M18;C701;6;4300
2171;2026-04-09;P034;M08;C385;2;34150
2189;2026-04-09;P023;M20;C353;3;9700
2531;2026-04-09;P010;M02;C586;1;4250
2664;2026-04-09;P034;M05;C554;2;33700
2806;2026-04-09;P006;M04;C434;1;20000
2928;2026-04-09;P009;M18;C404;3;2700
3144;2026-04-09;P001;M13;C719;2;2450
3284;2026-04-09;P014;M06;C415;3;2850
3305;2026-04-09;P002;M11;C514;1;10500
3315;2026-04-09;P023;M17;C711;1;9750
3353;2026-04-09;P003;M18;C392;3;1800
3699;2026-04-09;P027;M18;C415;1;1700
3760;2026-04-09;P001;M01;C455;1;2450
3877;2026-04-09;P021;M07;C516;2;2150
3952;2026-04-09;P021;M04;C515;1;2200
1088;2026-04-10;P002;M20;C764;1;11550
1198;2026-04-10;P032;M02;C355;2;14500
1205;2026-04-10;P049;M02;C722;3;2950
1263;2026-04-10;P003;M06;C575;4;1850
1409;2026-04-10;P010;M10;C390;1;4150
1563;2026-04-10;P002;M17;C479;2;11400
1908;2026-04-10;P046;M05;C753;2;71950
1921;2026-04-10;P047;M09;C512;1;22950
2311;2026-04-10;P008;M11;C662;2;3800
2374;2026-04-10;P022;M14;C653;3;3750
2537;2026-04-10;P015;M02;C517;1;5800
2924;2026-04-10;P030;M05;C435;4;6500
2946;2026-04-10;P003;M03;C563;1;1850
3268;2026-04-10;P027;M02;C532;2;1900
3553;2026-04-10;P024;M20;C774;1;6200
3861;2026-04-10;P040;M01;C385;6;4950
1081;2026-04-11;P050;M09;C483;1;18100
1097;2026-04-11;P015;M02;C589;10;5800
1237;2026-04-11;P003;M01;C498;2;1800
1450;2026-04-11;P028;M03;C410;3;12000
1629;2026-04-11;P021;M20;C684;6;2200
1676;2026-04-11;P012;M13;C389;1;5600
2045;2026-04-11;P014;M18;C727;3;2950
2286;2026-04-11;P037;M09;C566;2;258450
2308;2026-04-11;P020;M11;C736;2;8400
2398;2026-04-11;P049;M18;C358;6;3000
2489;2026-04-11;P014;M05;C327;6;2850
2571;2026-04-11;P042;M12;C694;6;16100
2578;2026-04-11;P043;M08;C371;3;3500
2603;2026-04-11;P032;M06;C502;4;14350
2620;2026-04-11;P019;M02;C556;2;1150
2725;2026-04-11;P015;M10;C466;1;5850
2974;2026-04-11;P001;M01;C541;4;2400
3030;2026-04-11;P001;M08;C626;3;2450
3078;2026-04-11;P017;M02;C584;1;2300
3340;2026-04-11;P015;M04;C481;1;5950
3355;2026-04-11;P001;M19;C693;4;2450
3446;2026-04-11;P003;M03;C713;6;1750
3575;2026-04-11;P004;M01;C800;2;2150
3671;2026-04-11;P020;M01;C382;5;8200
3776;2026-04-11;P009;M02;C446;2;2650
3886;2026-04-11;P019;M11;C518;4;1150
3898;2026-04-11;P044;M20;C440;10;8950
3979;2026-04-11;P012;M10;C658;1;5650
1100;2026-04-12;P015;M09;C625;1;5900
1444;2026-04-12;P001;M09;C567;3;2400
1464;2026-04-12;P022;M13;C795;2;3750
1892;2026-04-12;P002;M18;C559;2;11350
2000;2026-04-12;P016;M20;C456;2;7300
2147;2026-04-12;P003;M19;C520;3;1850
2369;2026-04-12;P002;M20;C722;1;10700
2566;2026-04-12;P035;M06;C797;5;52300
3235;2026-04-12;P049;M19;C428;1;2850
3429;2026-04-12;P002;M18;C514;5;11450
3450;2026-04-12;P031;M02;C563;2;8200
3567;2026-04-12;P009;M06;C595;2;2950
3708;2026-04-12;P003;M17;C391;2;1800
3745;2026-04-12;P022;M20;C405;6;3750
3883;2026-04-12;P017;M03;C720;1;2450
1113;2026-04-13;P004;M20;C425;2;2200
1185;2026-04-13;P019;M01;C506;2;1150
1288;2026-04-13;P037;M07;C464;3;254500
1451;2026-04-13;P021;M13;C662;1;2100
1518;2026-04-13;P019;M06;C657;1;1250
1578;2026-04-13;P003;M08;C312;3;1750
1702;2026-04-13;P010;M03;C656;3;4250
1837;2026-04-13;P010;M13;C653;2;4050
1915;2026-04-13;P047;M13;C704;1;22400
2072;2026-04-13;P011;M13;C476;10;2150
2201;2026-04-13;P027;M14;C612;2;1850
2481;2026-04-13;P047;M08;C781;10;22300
2483;2026-04-13;P004;M02;C596;4;2250
2730;2026-04-13;P014;M17;C471;3;3000
2905;2026-04-13;P002;M10;C427;3;10700
3048;2026-04-13;P036;M08;C487;6;88400
3189;2026-04-13;P006;M09;C790;1;20600
3229;2026-04-13;P003;M20;C406;2;1750
3258;2026-04-13;P021;M20;C706;3;2150
3391;2026-04-13;P042;M02;C376;4;16100
3465;2026-04-13;P002;M01;C460;2;11400
3527;2026-04-13;P033;M01;C508;3;44100
3549;2026-04-13;P008;M05;C465;1;3750
3706;2026-04-13;P016;M19;C324;2;7150
3987;2026-04-13;P021;M09;C604;1;2200
1134;2026-04-14;P030;M13;C741;2;6650
1416;2026-04-14;P049;M13;C688;2;3000
1485;2026-04-14;P001;M08;C369;4;2600
1920;2026-04-14;P032;M07;C318;1;14650
1966;2026-04-14;P045;M20;C609;3;8200
2382;2026-04-14;P001;M02;C497;4;2400
2451;2026-04-14;P013;M08;C543;1;2900
2513;2026-04-14;P042;M02;C758;3;16250
2674;2026-04-14;P011;M14;C680;2;2100
2894;2026-04-14;P027;M03;C450;1;1850
3036;2026-04-14;P017;M06;C382;1;2500
3401;2026-04-14;P027;M03;C327;1;1700
3540;2026-04-14;P003;M17;C576;1;1850
3581;2026-04-14;P001;M02;C699;2;2500
3837;2026-04-14;P001;M10;C515;2;2500
3950;2026-04-14;P017;M06;C505;5;2450
3981;2026-04-14;P003;M18;C345;2;1750
3984;2026-04-14;P017;M06;C308;2;2300
1066;2026-04-15;P027;M08;C782;1;1850
1133;2026-04-15;P003;M20;C361;1;1850
1154;2026-04-15;P003;M19;C656;1;1750
1195;2026-04-15;P015;M11;C332;6;5950
1412;2026-04-15;P022;M07;C603;1;3700
1461;2026-04-15;P009;M11;C400;2;2800
1728;2026-04-15;P008;M08;C552;1;4000
2067;2026-04-15;P018;M18;C449;1;3550
2227;2026-04-15;P019;M02;C697;2;1200
2287;2026-04-15;P034;M02;C686;3;34000
2479;2026-04-15;P031;M06;C388;10;8350
2597;2026-04-15;P016;M01;C535;1;7200
2614;2026-04-15;P020;M17;C345;2;8550
2938;2026-04-15;P009;M01;C696;4;2900
3074;2026-04-15;P017;M11;C779;6;2400
3099;2026-04-15;P034;M05;C306;1;35450
3267;2026-04-15;P005;M01;C452;1;4350
3321;2026-04-15;P021;M07;C335;6;2150
3387;2026-04-15;P031;M11;C468;3;8000
3803;2026-04-15;P043;M06;C572;2;3650
3939;2026-04-15;P010;M06;C708;1;3950
1076;2026-04-16;P029;M07;C340;2;1950
1247;2026-04-16;P026;M11;C403;1;7500
1609;2026-04-16;P043;M20;C426;1;3500
1794;2026-04-16;P020;M06;C618;3;8400
2144;2026-04-16;P022;M12;C542;10;3850
2263;2026-04-16;P028;M11;C459;3;12000
2338;2026-04-16;P014;M02;C356;1;3000
2388;2026-04-16;P001;M10;C353;4;2500
2391;2026-04-16;P044;M09;C357;6;8750
2444;2026-04-16;P021;M03;C354;1;2150
2459;2026-04-16;P047;M15;C678;1;22500
2845;2026-04-16;P045;M20;C721;2;8500
2936;2026-04-16;P004;M03;C454;2;2200
3021;2026-04-16;P028;M10;C729;2;12100
3251;2026-04-16;P018;M03;C638;3;3650
3382;2026-04-16;P044;M08;C591;5;8800
3517;2026-04-16;P006;M03;C536;2;20100
3648;2026-04-16;P019;M13;C368;2;1200
3659;2026-04-16;P020;M20;C735;2;8500
3704;2026-04-16;P011;M02;C674;2;2050
3721;2026-04-16;P044;M18;C710;1;8850
3766;2026-04-16;P005;M01;C513;1;4700
3779;2026-04-16;P022;M13;C488;1;4000
3852;2026-04-16;P024;M06;C580;2;5950
1048;2026-04-17;P005;M06;C645;1;4550
1140;2026-04-17;P008;M19;C502;2;3800
1208;2026-04-17;P037;M02;C783;1;249000
1239;2026-04-17;P018;M20;C634;1;3600
1387;2026-04-17;P003;M09;C660;3;1850
1423;2026-04-17;P002;M05;C799;2;11450
1433;2026-04-17;P015;M03;C599;1;6200
1613;2026-04-17;P025;M02;C557;3;3350
1840;2026-04-17;P005;M20;C615;6;4600
1899;2026-04-17;P045;M11;C734;4;8450
1930;2026-04-17;P044;M05;C786;2;8550
1947;2026-04-17;P009;M06;C521;4;2750
1967;2026-04-17;P013;M04;C529;2;3100
2011;2026-04-17;P037;M06;C559;1;241800
2184;2026-04-17;P026;M14;C323;1;7750
2223;2026-04-17;P016;M13;C557;3;7850
2416;2026-04-17;P008;M10;C457;2;3900
2467;2026-04-17;P020;M09;C692;5;8350
2591;2026-04-17;P019;M07;C775;2;1150
2705;2026-04-17;P039;M06;C445;2;39700
2761;2026-04-17;P018;M06;C392;1;3400
2787;2026-04-17;P041;M01;C627;1;18400
2871;2026-04-17;P011;M09;C389;1;2150
2943;2026-04-17;P020;M20;C563;2;8400
3063;2026-04-17;P005;M12;C554;1;4600
3388;2026-04-17;P029;M09;C443;3;2050
3520;2026-04-17;P044;M09;C304;1;8700
3701;2026-04-17;P003;M09;C548;1;1750
3702;2026-04-17;P028;M11;C438;1;12350
3857;2026-04-17;P003;M20;C672;3;1750
3965;2026-04-17;P025;M03;C348;2;3550
1166;2026-04-18;P021;M06;C650;2;2150
1277;2026-04-18;P044;M15;C653;1;8650
1336;2026-04-18;P039;M20;C614;2;36300
1362;2026-04-18;P020;M20;C517;2;8750
1502;2026-04-18;P005;M01;C483;1;4650
1519;2026-04-18;P031;M03;C437;1;8200
1627;2026-04-18;P023;M06;C345;2;9050
1802;2026-04-18;P020;M08;C591;3;8200
1985;2026-04-18;P024;M17;C398;3;5950
2006;2026-04-18;P031;M20;C701;3;8100
2176;2026-04-18;P004;M19;C611;1;2100
2477;2026-04-18;P045;M20;C645;5;8300
2522;2026-04-18;P013;M11;C315;4;2900
2748;2026-04-18;P018;M14;C591;1;3600
2775;2026-04-18;P006;M03;C625;3;21700
2776;2026-04-18;P017;M08;C656;3;2450
2791;2026-04-18;P026;M01;C399;2;8050
2798;2026-04-18;P027;M20;C743;3;1750
2880;2026-04-18;P011;M20;C382;3;2050
2902;2026-04-18;P031;M18;C704;1;8000
2997;2026-04-18;P027;M17;C402;1;1850
3212;2026-04-18;P032;M12;C466;2;15100
3417;2026-04-18;P042;M05;C396;2;16500
3456;2026-04-18;P003;M09;C693;1;1750
3526;2026-04-18;P035;M06;C434;5;55600
3582;2026-04-18;P023;M20;C426;1;9700
3673;2026-04-18;P020;M20;C607;1;8700
1120;2026-04-19;P017;M03;C645;1;2450
1220;2026-04-19;P005;M05;C463;3;4650
1329;2026-04-19;P004;M08;C603;2;2200
1456;2026-04-19;P025;M18;C447;3;3400
1685;2026-04-19;P004;M06;C490;6;2300
1841;2026-04-19;P020;M10;C688;2;8750
1989;2026-04-19;P029;M20;C735;2;2000
2166;2026-04-19;P005;M05;C761;2;4550
2406;2026-04-19;P041;M17;C372;1;17650
2966;2026-04-19;P025;M05;C660;2;3350
3142;2026-04-19;P045;M20;C640;5;8900
3285;2026-04-19;P019;M14;C714;5;1200
3357;2026-04-19;P004;M20;C728;3;2150
3386;2026-04-19;P018;M20;C596;5;3500
3398;2026-04-19;P007;M05;C712;1;3100
3411;2026-04-19;P010;M06;C424;3;4100
3537;2026-04-19;P012;M01;C306;3;5650
3623;2026-04-19;P034;M07;C691;3;34500
3672;2026-04-19;P011;M01;C610;1;2150
3707;2026-04-19;P004;M20;C711;6;2100
1268;2026-04-20;P027;M02;C745;1;1750
1474;2026-04-20;P020;M01;C547;1;8400
1583;2026-04-20;P045;M06;C356;4;8100
1845;2026-04-20;P027;M13;C458;1;1750
1932;2026-04-20;P005;M07;C520;1;4550
1996;2026-04-20;P041;M12;C368;3;18700
2127;2026-04-20;P020;M17;C468;2;8300
2261;2026-04-20;P017;M03;C783;1;2350
2295;2026-04-20;P040;M20;C609;2;5050
2407;2026-04-20;P021;M20;C516;4;2150
2462;2026-04-20;P004;M08;C797;1;2200
2558;2026-04-20;P043;M19;C548;3;3350
2668;2026-04-20;P041;M10;C323;1;18200
2788;2026-04-20;P020;M20;C400;3;8650
2965;2026-04-20;P003;M06;C459;2;1850
3187;2026-04-20;P004;M20;C331;1;2150
3298;2026-04-20;P036;M03;C366;1;88050
3437;2026-04-20;P007;M20;C588;1;3250
3487;2026-04-20;P048;M05;C551;2;1550
3532;2026-04-20;P023;M20;C424;1;9550
3635;2026-04-20;P030;M01;C509;4;6700
3847;2026-04-20;P036;M13;C504;2;82300
3894;2026-04-20;P019;M20;C574;2;1250
3988;2026-04-20;P015;M03;C432;2;5850
1139;2026-04-21;P025;M13;C368;3;3400
1159;2026-04-21;P007;M20;C372;2;3300
1181;2026-04-21;P001;M01;C487;1;2450
1300;2026-04-21;P029;M17;C550;10;1950
1397;2026-04-21;P030;M06;C787;4;6200
1436;2026-04-21;P045;M13;C724;1;8200
1466;2026-04-21;P001;M02;C335;3;2450
1478;2026-04-21;P027;M03;C800;2;1750
1535;2026-04-21;P021;M02;C380;4;2200
1594;2026-04-21;P004;M13;C761;1;2200
1669;2026-04-21;P044;M05;C487;3;8900
1775;2026-04-21;P050;M11;C729;1;17950
2055;2026-04-21;P047;M06;C393;4;21800
2102;2026-04-21;P023;M12;C306;2;9450
2160;2026-04-21;P006;M20;C459;3;20850
2267;2026-04-21;P033;M19;C673;10;44500
2708;2026-04-21;P004;M06;C643;1;2100
2876;2026-04-21;P005;M20;C535;4;4450
2919;2026-04-21;P017;M11;C576;1;2500
2970;2026-04-21;P030;M06;C617;1;6450
3159;2026-04-21;P019;M02;C716;3;1150
3168;2026-04-21;P002;M04;C304;10;10550
3351;2026-04-21;P047;M03;C581;2;21950
3474;2026-04-21;P027;M05;C509;2;1700
3492;2026-04-21;P009;M09;C500;2;2750
3566;2026-04-21;P045;M01;C344;1;8450
3580;2026-04-21;P020;M01;C767;4;8250
3691;2026-04-21;P007;M20;C580;5;3350
3755;2026-04-21;P002;M04;C320;1;11400
3789;2026-04-21;P009;M12;C762;1;2700
3790;2026-04-21;P004;M20;C624;1;2250
3934;2026-04-21;P019;M01;C596;1;1200
3943;2026-04-21;P049;M06;C647;1;3100
3974;2026-04-21;P018;M03;C384;2;3650
1333;2026-04-22;P027;M16;C596;1;1850
1366;2026-04-22;P026;M10;C415;2;8000
1370;2026-04-22;P017;M05;C625;2;2450
1490;2026-04-22;P027;M11;C596;2;1800
1690;2026-04-22;P026;M03;C337;1;7900
1791;2026-04-22;P048;M04;C682;1;1550
1800;2026-04-22;P036;M18;C567;2;86250
1823;2026-04-22;P020;M06;C778;3;8900
1928;2026-04-22;P030;M05;C652;1;6550
1981;2026-04-22;P025;M15;C672;2;3500
2044;2026-04-22;P001;M09;C459;5;2500
2375;2026-04-22;P024;M11;C406;1;6400
2429;2026-04-22;P042;M06;C378;1;16300
2538;2026-04-22;P022;M02;C537;3;3950
2638;2026-04-22;P029;M18;C340;2;1900
2756;2026-04-22;P020;M07;C452;10;8150
2809;2026-04-22;P044;M03;C544;2;8850
2954;2026-04-22;P022;M04;C376;1;3700
3022;2026-04-22;P046;M07;C609;4;72050
3127;2026-04-22;P030;M17;C487;2;6750
3210;2026-04-22;P011;M09;C373;3;2050
3309;2026-04-22;P041;M11;C587;2;18750
3595;2026-04-22;P049;M09;C405;1;2950
3609;2026-04-22;P034;M06;C583;3;35500
3897;2026-04-22;P002;M11;C752;2;11500
3912;2026-04-22;P040;M10;C651;1;4850
3971;2026-04-22;P013;M18;C664;6;3000
1004;2026-04-23;P018;M12;C688;1;3650
1042;2026-04-23;P030;M03;C648;2;6450
1266;2026-04-23;P011;M05;C682;1;2100
1306;2026-04-23;P012;M02;C497;1;5500
1326;2026-04-23;P030;M06;C476;2;6300
1331;2026-04-23;P041;M20;C367;2;17950
1755;2026-04-23;P019;M01;C392;3;1250
2305;2026-04-23;P010;M18;C551;1;3950
2547;2026-04-23;P027;M09;C388;1;1850
2563;2026-04-23;P020;M06;C648;1;8350
2847;2026-04-23;P003;M09;C672;5;1700
2892;2026-04-23;P013;M06;C450;3;2950
2910;2026-04-23;P034;M06;C625;2;33500
3397;2026-04-23;P050;M20;C503;2;18150
3421;2026-04-23;P049;M03;C753;2;2900
3557;2026-04-23;P046;M09;C494;1;76650
3835;2026-04-23;P044;M09;C678;2;9400
3959;2026-04-23;P028;M20;C533;2;12400
1018;2026-04-24;P028;M06;C361;6;12150
1165;2026-04-24;P049;M20;C779;1;2950
1213;2026-04-24;P035;M05;C711;1;55250
1328;2026-04-24;P035;M02;C657;10;56250
1332;2026-04-24;P015;M01;C434;1;6100
1357;2026-04-24;P031;M06;C660;1;8050
1382;2026-04-24;P011;M20;C784;1;2000
1537;2026-04-24;P001;M19;C698;1;2550
1556;2026-04-24;P010;M06;C414;1;4000
1647;2026-04-24;P035;M02;C377;1;53800
1691;2026-04-24;P019;M08;C370;2;1150
1906;2026-04-24;P003;M20;C671;1;1850
2099;2026-04-24;P041;M02;C366;4;17200
2215;2026-04-24;P001;M20;C498;1;2600
2237;2026-04-24;P012;M06;C423;3;5750
2371;2026-04-24;P021;M14;C510;1;2300
2755;2026-04-24;P016;M03;C712;1;7500
2764;2026-04-24;P007;M11;C776;1;3100
2826;2026-04-24;P023;M16;C489;2;9350
3047;2026-04-24;P045;M07;C434;10;8700
3104;2026-04-24;P044;M20;C585;1;9300
3173;2026-04-24;P048;M05;C687;1;1450
3197;2026-04-24;P001;M09;C349;1;2450
3213;2026-04-24;P019;M14;C666;1;1150
3243;2026-04-24;P022;M10;C439;2;3600
3254;2026-04-24;P019;M10;C485;1;1250
3361;2026-04-24;P020;M20;C783;3;8500
3547;2026-04-24;P007;M06;C475;3;3050
3639;2026-04-24;P004;M07;C742;1;2200
3685;2026-04-24;P001;M20;C485;1;2550
3809;2026-04-24;P015;M18;C341;1;5900
3848;2026-04-24;P023;M08;C628;2;9300
3968;2026-04-24;P008;M15;C437;1;3950
3975;2026-04-24;P029;M17;C303;2;1900
1242;2026-04-25;P049;M06;C615;3;3100
1439;2026-04-25;P047;M13;C521;1;22050
1475;2026-04-25;P049;M20;C745;1;2950
1614;2026-04-25;P027;M03;C512;1;1750
1792;2026-04-25;P008;M13;C442;1;3650
2002;2026-04-25;P019;M18;C473;2;1200
2014;2026-04-25;P017;M19;C707;6;2450
2030;2026-04-25;P047;M12;C733;1;22200
2155;2026-04-25;P010;M03;C646;1;4100
2195;2026-04-25;P004;M05;C520;2;2250
2252;2026-04-25;P026;M12;C773;3;7850
2455;2026-04-25;P044;M06;C686;1;8800
2460;2026-04-25;P017;M03;C743;3;2350
2488;2026-04-25;P007;M04;C731;3;3100
2506;2026-04-25;P024;M02;C386;6;6450
2652;2026-04-25;P012;M18;C435;2;5650
2878;2026-04-25;P001;M11;C536;2;2450
2991;2026-04-25;P005;M06;C747;2;4500
3073;2026-04-25;P017;M19;C696;1;2300
3246;2026-04-25;P001;M02;C695;3;2600
3306;2026-04-25;P033;M17;C321;1;44400
3834;2026-04-25;P008;M09;C383;2;3900
3840;2026-04-25;P019;M18;C439;2;1250
1151;2026-04-26;P025;M01;C621;3;3450
1400;2026-04-26;P025;M09;C383;2;3400
2060;2026-04-26;P003;M04;C686;1;1800
2231;2026-04-26;P043;M08;C768;4;3550
2322;2026-04-26;P007;M02;C730;1;3100
2330;2026-04-26;P004;M02;C550;3;2100
2601;2026-04-26;P028;M07;C333;1;11600
2628;2026-04-26;P023;M18;C714;10;9050
2704;2026-04-26;P001;M20;C576;1;2550
2814;2026-04-26;P046;M02;C519;6;77050
2979;2026-04-26;P008;M06;C577;2;3750
2986;2026-04-26;P035;M11;C707;1;53350
3181;2026-04-26;P018;M03;C678;2;3600
3195;2026-04-26;P004;M06;C624;5;2200
3985;2026-04-26;P028;M20;C345;2;12450
1031;2026-04-27;P014;M02;C794;2;2950
1221;2026-04-27;P023;M13;C481;2;9950
